Session ID,Title,Day,Date,Theatre,Start Time,End Time,OLDCategories,Categories,Description,Speaker 1 Name,Speaker 1 Job Title,Speaker 1 Company,Speaker 1 Profile URL,Speaker 2 Name,Speaker 2 Job Title,Speaker 2 Company,Speaker 2 Profile URL,Speaker 3 Name,Speaker 3 Job Title,Speaker 3 Company,Speaker 3 Profile URL,Speaker 4 Name,Speaker 4 Job Title,Speaker 4 Company,Speaker 4 Profile URL,Speaker 5 Name,Speaker 5 Job Title,Speaker 5 Company,Speaker 5 Profile URL,Session URL,Manual Ranking Bump
,Zeal  Financial & Banking Services,Day 1,13-May-26,Showcase Stage,16:15,16:25,"Tax & MTD, Banking & Payments","Banking & Payments, Tax & MTD","Do your clients own a commercial property or short-term let? Help them unlock significant tax savings, whilst earning additional income for your firm. Short-term lets have a deadline to claim these capital allowances. Make sure they dont miss out!",Matt Jeffery,MD & Tax Partner,Zeal Tax,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/zeal-financial-banking-services/,FALSE
,Briefcase  AI,Day 1,13-May-26,Showcase Stage,16:30,16:40,AI & Automation,AI & Automation,Briefcase,Reuben Steenkamp,CEO & Co-Founder,Briefcase,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/briefcase-ai/,FALSE
,Indicator  Tax / VAT / MTD,Day 1,13-May-26,Showcase Stage,11:35,11:45,"Tax & MTD, AI & Automation","AI & Automation, Tax & MTD","Tax Essentials for Advisors is an all in one platform for UK tax pros. It offers HMRC aligned guidance, real time updates, and practical tools. Use the GenIA-L AI assistant for instant answers. Work smarter and deliver excellence for every client.",Glenn Watson,UK Sales Director,Indicator,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/indicator-tax-vat-mtd/,FALSE
,The perfect audit  does such a thing exist?,Day 1,13-May-26,Case Study Stage,14:20,14:40,,"Other, Regulation & Legislation","Flexitricitys accounts were, to say the least a little messy. Having implemented a new finance management system, Helen Phillips set about deploying processes structures and controls that enabled the business to achieve a perfect audit. In this session we will discuss Helens approach and look at how she achieved such a rapid turn around as well as the benefits that this now brings the business.",Duncan Wyeth,Channel Director,Vision33,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-perfect-audit-does-such-a-thing-exist/,FALSE
,The Power of Staying Put: How Trussell Proved Updating Beats Replacing,Day 1,13-May-26,Case Study Stage,15:20,15:40,"Data & Analytics, Practice Management","Practice Management, Data & Analytics","Change is inevitable  but switching finance providers doesnt have to be. As your organisation grows and evolves, your finance system should keep pace. Join this session with leading charity Trussell, as they share their seven-year finance transformation journey, growing from £7million to £50million. Discover how the right provider and a flexible, configurable finance solution can help businesses adapt, future-proof operations, and achieve long-term success. During this session youll gain actionable insights and practical strategies for implementing smarter finance practices.",David Conroy,Head of Finance and Procurement,Trussell,,Tim Wright,Operations Director,Xledger UK,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-power-of-staying-put-how-trussell-proved-updating-beats-replacing/,FALSE
,Advancetrack  Outsourcing / Offshoring / Onshoring,Day 1,13-May-26,Showcase Stage,12:05,12:15,"CRM & Comms, Outsourcing","Marketing & Growth, Outsourcing","Client communication directly impacts efficiency, protects fees and strengthens trust. Leave with practical tips to improve client interactions, free up teams and unlock hidden profit in everyday conversations.",Louise Walpole,Sales Director,Advancetrack,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/advancetrack-outsourcing-offshoring-onshoring/,FALSE
,Workiro + TaxCalc + Engager  Scaling Your Practice,Day 1,13-May-26,Showcase Stage,14:20,14:40,"Marketing & Growth, Practice Management","Practice Management, Marketing & Growth, Technology & Software","Founder of engager.app and MD of Wainwrights, Andy Wainwright has scaled both an accountancy firm and a practice management platform. Hear how hes now using TaxCalc and Workiro to reduce operational friction and build a more connected, scalable firm",Andy Wainwright,Managing Director,Wainwrights,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/workiro-taxcalc-engager-scaling-your-practice/,FALSE
,The next generation of practice management in CCH iFirm,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,13:30,14:00,"AI & Automation, Data & Analytics, HR & People, Practice Management","Practice Management, Data & Analytics, AI & Automation","This session explores how CCH iFirm brings together jobs, documents, time, billing, and reporting into a single, connected experience, reducing fragmentation and manual effort. Well look ahead to how intelligent automation and AI are being embedded across workflows to improve visibility, capacity planning, and decision-making.",Matt Routledge,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-next-generation-of-practice-management-in-cch-ifirm-4/,FALSE
,Simplifying cloud compliance with CCH iFirm Accounts Production,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,15:00,15:30,"Tax & MTD, Data & Analytics, Doc Automation, Practice Management","Cyber Security, Technology & Software","This session will demonstrate the complete workflow for migrating an FRS 102 client from desktop to cloud. Attendees will see practical steps including importing a trial balance from a CSV file, adding year-end journals, updating disclosures, customising financial statements, linking to Corporation Tax, and generating iXBRL outputs. The session is designed to showcase how each stage can be efficiently managed to streamline compliance and reporting processes for modern accountancy firms.",Lamorna Harris,Senior Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplifying-cloud-compliance-with-cch-ifirm-accounts-production-3/,FALSE
,"Your MTD for Income Tax questions, answered",Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,16:00,16:30,"Tax & MTD, Practice Management","Practice Management, Tax & MTD","End the day with an open Q&A session on MTD for Income Tax. Bring your questions and hear actionable answers from our experts on client workflows, common challenges, and how firms are optimising their MTD workflows.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/your-mtd-for-income-tax-questions-answered/,FALSE
,"Scaling your AML workflows, without slowing your firm down",Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,14:00,14:30,"AML/KYC, CRM & Comms, Marketing & Growth, Practice Management","Practice Management, Marketing & Growth, AML/KYC","AML requirements keep changing, but your firm is avoiding becoming buried under mounting responsibilities. Join Ben Cunliffe for this session to learn how leading practices scale AML confidently, while protecting productivity and client experience.",Ben Cunliffe,Lead Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/scaling-your-aml-workflows-without-slowing-your-firm-down-4/,FALSE
,Simplify your MTD submissions with CCH iFirm,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,11:00,11:30,Tax & MTD,"Tax & MTD, Technology & Software","Part of the complexity of complying with the quarterly submission requirements from HMRC, is ensuring no data gets overlooked. Discover how to move from multiple information sources, to one central place to manage all your submissions, with CCH iFirm.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplify-your-mtd-submissions-with-cch-ifirm/,FALSE
,The future ready accountant: What leading firms are already doing,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,11:30,12:00,"AI & Automation, Practice Management","Practice Management, AI & Automation","A deep dive into turning challenges into opportunities; well take a look at how being future ready means moving beyond basic automation. Find out how firms are deploying agentic AI and APIs to handle end-to-end workflows, save time, and shift their revenue models toward high-value strategic advisorand how CCH iFirm can help.",Mohammed Sidat,Associate Product Director,Wolters Kluwer,,Stephen Leonard,Partner,Winders,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-future-ready-accountant-what-leading-firms-are-already-doing/,FALSE
,"Scaling your AML workflows, without slowing your firm down",Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,11:00,11:30,"AML/KYC, CRM & Comms, Marketing & Growth, Practice Management","Practice Management, Marketing & Growth, AML/KYC","AML requirements keep changing, but your firm is avoiding becoming buried under mounting responsibilities. Join Ben Cunliffe for this session to learn how leading practices scale AML confidently, while protecting productivity and client experience.",Ben Cunliffe,Lead Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/scaling-your-aml-workflows-without-slowing-your-firm-down/,FALSE
,The next generation of practice management in CCH iFirm,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,12:00,12:30,"AI & Automation, Data & Analytics, HR & People, Practice Management",Technology & Software,"This session explores how CCH iFirm brings together jobs, documents, time, billing, and reporting into a single, connected experience, reducing fragmentation and manual effort. Well look ahead to how intelligent automation and AI are being embedded across workflows to improve visibility, capacity planning, and decision-making.",Matt Routledge,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-next-generation-of-practice-management-in-cch-ifirm-3/,FALSE
,The next generation of practice management in CCH iFirm,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,15:30,16:00,"AI & Automation, Data & Analytics, HR & People, Practice Management",Technology & Software,"This session explores how CCH iFirm brings together jobs, documents, time, billing, and reporting into a single, connected experience, reducing fragmentation and manual effort. Well look ahead to how intelligent automation and AI are being embedded across workflows to improve visibility, capacity planning, and decision-making.",Matt Routledge,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-next-generation-of-practice-management-in-cch-ifirm-2/,FALSE
,Simplifying cloud compliance with CCH iFirm Accounts Production,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,11:30,12:00,"Tax & MTD, Data & Analytics, Doc Automation, Practice Management","Practice Management, Data & Analytics, Tax & MTD","This session will demonstrate the complete workflow for migrating an FRS 102 client from desktop to cloud. Attendees will see practical steps including importing a trial balance from a CSV file, adding year-end journals, updating disclosures, customising financial statements, linking to Corporation Tax, and generating iXBRL outputs. The session is designed to showcase how each stage can be efficiently managed to streamline compliance and reporting processes for modern accountancy firms.",Lamorna Harris,Senior Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplifying-cloud-compliance-with-cch-ifirm-accounts-production-2/,FALSE
,"Scaling your AML workflows, without slowing your firm down",Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,10:30,11:00,"AML/KYC, CRM & Comms, Marketing & Growth, Practice Management","Practice Management, Marketing & Growth, AML/KYC","AML requirements keep changing, but your firm is avoiding becoming buried under mounting responsibilities. Join Ben Cunliffe for this session to learn how leading practices scale AML confidently, while protecting productivity and client experience.",Ben Cunliffe,Lead Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/scaling-your-aml-workflows-without-slowing-your-firm-down-2/,FALSE
,Making MTD work for non-digitalised clients,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,13:30,14:00,"Tax & MTD, Practice Management","Practice Management, Tax & MTD","Some of your clients already use full bookkeeping software, but many still rely on spreadsheets, paper records, or email attachments. For those who arent suited to full bookkeeping software, but still need a digital recordkeeping tool, the integration between ApariPro and CCH iFirm MTD for Income Tax will give you an efficient end-to-end processfrom recording a transaction, through to quarterly and annual submissions.",Anish Mehta,Chief Product Officer,ApariPro,,Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/making-mtd-work-for-non-digitalised-clients-2/,FALSE
,Simplify your MTD submissions with CCH iFirm,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,10:30,11:00,Tax & MTD,Tax & MTD,"Part of the complexity of complying with the quarterly submission requirements from HMRC, is ensuring no data gets overlooked. Discover how to move from multiple information sources, to one central place to manage all your submissions, with CCH iFirm.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplify-your-mtd-submissions-with-cch-ifirm-3/,FALSE
,The next generation of practice management in CCH iFirm,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,12:30,13:00,"AI & Automation, Data & Analytics, HR & People, Practice Management",Technology & Software,"This session explores how CCH iFirm brings together jobs, documents, time, billing, and reporting into a single, connected experience, reducing fragmentation and manual effort. Well look ahead to how intelligent automation and AI are being embedded across workflows to improve visibility, capacity planning, and decision-making.",Matt Routledge,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-next-generation-of-practice-management-in-cch-ifirm/,FALSE
,Faster tax returns with CCH iFirm Personal Tax,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,15:00,15:30,"Tax & MTD, Practice Management","Practice Management, Tax & MTD","Discover how your firm can significantly reduce the time and effort spent on Self Assessment tax returns with CCH iFirm Personal Tax, our cloud based personal tax solution. Fully integrated with CCH Central, this solution eliminates duplication and re keying of data, enabling faster, more accurate tax preparation and a smoother end to end workflow.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/faster-tax-returns-with-cch-ifirm-personal-tax/,FALSE
,Faster tax returns with CCH iFirm Personal Tax,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,14:30,15:00,"Tax & MTD, Practice Management","Practice Management, Tax & MTD","Discover how your firm can significantly reduce the time and effort spent on Self Assessment tax returns with CCH iFirm Personal Tax, our cloud based personal tax solution. Fully integrated with CCH Central, this solution eliminates duplication and re keying of data, enabling faster, more accurate tax preparation and a smoother end to end workflow.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/faster-tax-returns-with-cch-ifirm-personal-tax-3/,FALSE
,Simplifying cloud compliance with CCH iFirm Accounts Production,Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,12:30,13:00,"Tax & MTD, Data & Analytics, Doc Automation, Practice Management",Technology & Software,"This session will demonstrate the complete workflow for migrating an FRS 102 client from desktop to cloud. Attendees will see practical steps including importing a trial balance from a CSV file, adding year-end journals, updating disclosures, customising financial statements, linking to Corporation Tax, and generating iXBRL outputs. The session is designed to showcase how each stage can be efficiently managed to streamline compliance and reporting processes for modern accountancy firms.",Lamorna Harris,Senior Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplifying-cloud-compliance-with-cch-ifirm-accounts-production/,FALSE
,Faster tax returns with CCH iFirm Personal Tax,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,13:00,13:30,"Tax & MTD, Practice Management","Practice Management, Tax & MTD","Discover how your firm can significantly reduce the time and effort spent on Self Assessment tax returns with CCH iFirm Personal Tax, our cloud based personal tax solution. Fully integrated with CCH Central, this solution eliminates duplication and re keying of data, enabling faster, more accurate tax preparation and a smoother end to end workflow.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/faster-tax-returns-with-cch-ifirm-personal-tax-2/,FALSE
,The future ready accountant: What leading firms are already doing,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,10:00,10:30,"AI & Automation, Practice Management","Practice Management, AI & Automation","A deep dive into turning challenges into opportunities; well take a look at how being future ready means moving beyond basic automation. Find out how firms are deploying agentic AI and APIs to handle end-to-end workflows, save time, and shift their revenue models toward high-value strategic advisorand how CCH iFirm can help.",Mohammed Sidat,Associate Product Director,Wolters Kluwer,,Stephen Leonard,Partner,Winders,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-future-ready-accountant-what-leading-firms-are-already-doing-2/,FALSE
,Simplify your MTD submissions with CCH iFirm,Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,12:00,12:30,Tax & MTD,Tax & MTD,"Part of the complexity of complying with the quarterly submission requirements from HMRC, is ensuring no data gets overlooked. Discover how to move from multiple information sources, to one central place to manage all your submissions, with CCH iFirm.",Mark Purdue,Lead Technology Product Manager,Wolters Kluwer,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/simplify-your-mtd-submissions-with-cch-ifirm-2/,FALSE
,"Integrating AI: People, process, and practice",Day 1,13-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,14:30,15:00,"AI & Automation, HR & People, Practice Management","Practice Management, AI & Automation, HR & Leadership","A practical, step-by-step blueprint for digital transformation. This session covers the human and technical requirements for 2026including auditing data quality for AI-readiness, upskilling staff, and establishing robust governance frameworks, to ensure ethical and secure usage.",Mohammed Sidat,Associate Product Director,Wolters Kluwer,,Andy Thompson,Associate Marketing Director,Wolters Kluwer,,Stephen Leonard,Partner,Winders,,,,,,,,,,https://www.accountex.co.uk/london/sessions/integrating-ai-people-process-and-practice/,FALSE
,"Integrating AI: People, process, and practice",Day 2,14-May-26,Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760,10:00,10:30,"AI & Automation, HR & People, Practice Management","Practice Management, AI & Automation, HR & Leadership","A practical, step-by-step blueprint for digital transformation. This session covers the human and technical requirements for 2026including auditing data quality for AI-readiness, upskilling staff, and establishing robust governance frameworks, to ensure ethical and secure usage.",Mohammed Sidat,Associate Product Director,Wolters Kluwer,,Andy Thompson,"Marketing Director, Region West",Wolters Kluwer,,Stephen Leonard,Partner,Winders,,,,,,,,,,https://www.accountex.co.uk/london/sessions/integrating-ai-people-process-and-practice-2/,FALSE
,"Inform Direct: Work smarter, not harder  Company secretarial made simple",Day 1,13-May-26,Bright Theatre - Stand 1160,11:30,12:00,"Doc Automation, Document Management, eSign","Document Management, Data & Analytics","Join this in-person session, Work smarter, not harder: Company secretarial made simple with Inform Direct, to see how to streamline company secretarial tasks using tools like the Portfolio Screen, share transfers, CS01 approvals, the Formation Tool, and statutory registers, with support to help you work faster and more accurately.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/inform-direct-work-smarter-not-harder-company-secretarial-made-simple/,FALSE
,How Inform Direct makes ECCTA easy!,Day 2,14-May-26,Bright Theatre - Stand 1160,12:30,13:00,"Data & Analytics, Doc Automation, Document Management","Document Management, Data & Analytics","Join us for a practical and informative webinar exploring how practices can meet their obligations under the Economic Crime and Corporate Transparency Act (ECCTA). With new requirements including mandatory identity verification and enhanced reporting for companies, its essential to understand whats changing and how to stay compliant. Well walk through the key provisions of the Act, what they mean in real terms for company officers and agents, and how to prepare for implementation.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-inform-direct-makes-eccta-easy-2/,FALSE
,Unlock the Power of MyWorkpapers for Year-End Success,Day 2,14-May-26,Bright Theatre - Stand 1160,9:30,10:00,"AI & Automation, Data & Analytics, Doc Automation, Document Management, Practice Management","Document Management, Technology & Software","Join this in-person session to see how MyWorkpapers helps UK firms streamline year-end processes across sole traders, partnerships, companies, and trusts, replacing spreadsheets with a centralised cloud platform. Discover how to automate recurring tasks, import trial balance data from Xero, QuickBooks, or Excel, improve visibility with real-time dashboards, and ensure compliance using UK-ready templatesall in one collaborative workflow.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/unlock-the-power-of-myworkpapers-for-year-end-success/,FALSE
,"Introducing MyWorkpapers Essential: Your Excel, transformed",Day 1,13-May-26,Bright Theatre - Stand 1160,15:30,16:00,"AI & Automation, Doc Automation, Document Management, Practice Management","Document Management, Technology & Software","Say hello to MyWorkpapers Essential, a streamlined version of MyWorkpapers built for small practices that rely on Excel. In this in-person session, youll see how it helps you work faster with familiar Excel-style workflows, automate repetitive tasks with pre-built templates, stay compliant with FRS 105 and FRS 102 1A, and onboard easily with MyWorkpapers Academygiving you a simpler, faster way to work without changing how your team operates.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/introducing-myworkpapers-essential-your-excel-transformed/,FALSE
,The easiest way to manage payroll with BrightPay,Day 2,14-May-26,Bright Theatre - Stand 1160,10:00,10:30,"AI & Automation, Payroll","AI & Automation, Payroll","Discover how BrightPay, a leading UK payroll software, can help you streamline payroll, stay compliant, and save time in this free 30-minute in-person demo. Learn about smart automation, real-time processing, secure cloud payslips, and easy complianceideal for employers and accountants looking to upgrade their payroll system.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-easiest-way-to-manage-payroll-with-brightpay-2/,FALSE
,Time & Attendance Made Easy with TimeKeeper,Day 2,14-May-26,Bright Theatre - Stand 1160,12:00,12:30,"Payroll, Practice Management","Practice Management, Payroll","Join this in-person session introducing TimeKeeper, the latest addition to Bright Software Group, and see how it simplifies clocking in/out, leave management, and timesheets while integrating directly with BrightPay for accurate payroll processing. Youll also see how it works in practice and how it can save time for teams using payroll and attendance software.",Sean Quinn,"General Manager, TimeKeeper",Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/time-attendance-made-easy-with-timekeeper-2/,FALSE
,"BrightManager: your practice, powered up",Day 1,13-May-26,Bright Theatre - Stand 1160,12:30,13:00,"CRM & Comms, Practice Management",Technology & Software,"Join this in-person BrightManager session for a quick tour of the practice management platform designed to reduce admin, improve visibility, and boost productivity in accountancy firms. See how it replaces spreadsheets with real-time workflows for managing clients, deadlines, and tasks, plus tools for onboarding, communication, and engagement lettersall in one system to help you work more efficiently.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brightmanager-your-practice-powered-up-2/,FALSE
,"BrightManager: your practice, powered up",Day 2,14-May-26,Bright Theatre - Stand 1160,11:30,12:00,"CRM & Comms, Practice Management",Technology & Software,"Join this in-person BrightManager session for a quick tour of the practice management platform designed to reduce admin, improve visibility, and boost productivity in accountancy firms. See how it replaces spreadsheets with real-time workflows for managing clients, deadlines, and tasks, plus tools for onboarding, communication, and engagement lettersall in one system to help you work more efficiently.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brightmanager-your-practice-powered-up/,FALSE
,The easiest way to manage payroll with BrightPay,Day 1,13-May-26,Bright Theatre - Stand 1160,10:30,11:00,"AI & Automation, Payroll","AI & Automation, Payroll","Discover how BrightPay, a leading UK payroll software, can help you streamline payroll, stay compliant, and save time in this free 30-minute in-person demo. Learn about smart automation, real-time processing, secure cloud payslips, and easy complianceideal for employers and accountants looking to upgrade their payroll system.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-easiest-way-to-manage-payroll-with-brightpay-4/,FALSE
,Time & Attendance Made Easy with TimeKeeper,Day 1,13-May-26,Bright Theatre - Stand 1160,16:30,17:00,"Payroll, Practice Management","Practice Management, Payroll","Join this in-person session introducing TimeKeeper, the latest addition to Bright Software Group, and see how it simplifies clocking in/out, leave management, and timesheets while integrating directly with BrightPay for accurate payroll processing. Youll also see how it works in practice and how it can save time for teams using payroll and attendance software.",Sean Quinn,"General Manager, TimeKeeper",Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/time-attendance-made-easy-with-timekeeper/,FALSE
,The easiest way to manage payroll with BrightPay,Day 2,14-May-26,Bright Theatre - Stand 1160,14:00,14:30,"AI & Automation, Payroll","AI & Automation, Payroll","Discover how BrightPay, a leading UK payroll software, can help you streamline payroll, stay compliant, and save time in this free 30-minute in-person demo. Learn about smart automation, real-time processing, secure cloud payslips, and easy complianceideal for employers and accountants looking to upgrade their payroll system.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-easiest-way-to-manage-payroll-with-brightpay-3/,FALSE
,How to produce & file accounts faster with BrightAccountsProduction and BrightTax,Day 2,14-May-26,Bright Theatre - Stand 1160,15:30,16:00,"Tax & MTD, AI & Automation, Document Management, Practice Management","Document Management, Practice Management, AI & Automation, Tax & MTD","Join this in-person walkthrough of BrightAccountsProduction and BrightTax to see how they help automate accounts preparation and streamline statutory accounts and tax filing in one integrated solution. Discover how to access templates, track workflows, create final accounts from any device, and seamlessly transfer data between accounts and corporation tax to improve speed, accuracy, and compliance.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-produce-file-accounts-faster-with-brightaccountsproduction-and-brighttax-2/,FALSE
,Brights HMRC-recognised MTD Solution,Day 2,14-May-26,Bright Theatre - Stand 1160,15:00,15:30,"Tax & MTD, AI & Automation, CRM & Comms, Document Management","Document Management, AI & Automation, Marketing & Growth, Tax & MTD","Join this in-person session to see how Brights software simplifies MTD for ITSA ahead of the 2026 rollout, with BrightBooks for easy quarterly filing, BrightTax for accurate annual submissions, and BrightManager to automate tasks and client communications while keeping you HMRC-compliant.",Paul Onions,VP of Product  Accounting,Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brights-hmrc-recognised-mtd-solution-3/,FALSE
,How to produce & file accounts faster with BrightAccountsProduction and BrightTax,Day 1,13-May-26,Bright Theatre - Stand 1160,16:00,16:30,"Tax & MTD, AI & Automation, Document Management, Practice Management","Document Management, Practice Management, AI & Automation, Tax & MTD","Join this in-person walkthrough of BrightAccountsProduction and BrightTax to see how they help automate accounts preparation and streamline statutory accounts and tax filing in one integrated solution. Discover how to access templates, track workflows, create final accounts from any device, and seamlessly transfer data between accounts and corporation tax to improve speed, accuracy, and compliance.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-to-produce-file-accounts-faster-with-brightaccountsproduction-and-brighttax/,FALSE
,The easiest way to manage payroll with BrightPay,Day 1,13-May-26,Bright Theatre - Stand 1160,14:30,15:00,"AI & Automation, Payroll","AI & Automation, Payroll","Discover how BrightPay, a leading UK payroll software, can help you streamline payroll, stay compliant, and save time in this free 30-minute in-person demo. Learn about smart automation, real-time processing, secure cloud payslips, and easy complianceideal for employers and accountants looking to upgrade their payroll system.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-easiest-way-to-manage-payroll-with-brightpay/,FALSE
,Brights HMRC-recognised MTD Solution,Day 2,14-May-26,Bright Theatre - Stand 1160,11:00,11:30,"Tax & MTD, AI & Automation, CRM & Comms, Document Management","Document Management, AI & Automation, Marketing & Growth, Tax & MTD","Join this in-person session to see how Brights software simplifies MTD for ITSA ahead of the 2026 rollout, with BrightBooks for easy quarterly filing, BrightTax for accurate annual submissions, and BrightManager to automate tasks and client communications while keeping you HMRC-compliant.",Paul Onions,VP of Product  Accounting,Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brights-hmrc-recognised-mtd-solution-4/,FALSE
,How Inform Direct makes ECCTA easy!,Day 1,13-May-26,Bright Theatre - Stand 1160,14:00,14:30,"Data & Analytics, Doc Automation, Document Management","Document Management, Data & Analytics","Join us for a practical and informative webinar exploring how practices can meet their obligations under the Economic Crime and Corporate Transparency Act (ECCTA). With new requirements including mandatory identity verification and enhanced reporting for companies, its essential to understand whats changing and how to stay compliant. Well walk through the key provisions of the Act, what they mean in real terms for company officers and agents, and how to prepare for implementation.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/how-inform-direct-makes-eccta-easy/,FALSE
