session_id,title,theatre,ai-start,ai-data-mess,mtd-volume,mtd-clients,margin,hiring,retention,burnout,docs,chasing,defensible-files,aml,disconnected,ai-roi,advisory,advisory-charge,winning,ai-team,cyber,penalties,frs102,portal,ai-govern,ai-skills,onboarding,month-end,bankfeeds,cpd,career,leadership,cashflow,pe,exit,outsource,niche,cross-border,rd,top_tags
36358,"Beyond automation: Reclaiming the human edge in an AI economy","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
36962,"The Firms Getting AI Right – and What They're Doing Differently","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
36961,"It's time to pay up to support small businesses","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
36417,"Accountancy horizon of 2026 and beyond: Data, disruption & dynamics of firms","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
36312,"HMRC Making Tax Digital is here: Preparing for the first reporting deadline","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-therapy-accountex-day-2-13-30,"MTD Therapy @ Accountex","TaxCalc Theatre - Stand 750",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-rethinking-fp-a-navigating-performance-complexity-and-change,"Rethinking FP&A: Navigating performance, complexity and change in modern finance","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-speaking-the-same-language-aligning-cyber-risk-with-financia,"Speaking the same language: Aligning cyber risk with financial decision-making","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-hmrc-s-transformation-roadmap-day-2-10-20,"HMRC–s transformation roadmap","Theatre 5 - Orbit Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-when-global-process-fails-to-deliver-results-order-to-cash-p,"When Global Process Fails to Deliver Results : Order to Cash, Powered by AI, Drives Cash Performance","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-how-microsoft-copilot-ai-is-changing-the-way-finance-teams-w,"How Microsoft Copilot & AI is changing the way finance teams work","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-transforming-finance-operations-a-cloud-erp-case-study-day-2,"Transforming finance operations: A Cloud ERP case study","Theatre 2 - FD Show 2",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-leader-s-playbook-using-reward-recognition-to-build-cult,"The leader–s playbook: Using reward & recognition to build culture","Theatre 7 - Leadership",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-from-the-pitch-to-the-boardroom-leadership-lessons-from-ben-,"From the Pitch to the Boardroom: Leadership Lessons from Ben Foster, the English Football League and AFC Wimbledon.","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-get-mtd-done-freeagent-s-solution-in-action-day-1-16-30,"Get MTD done: FreeAgent–s solution in action","FreeAgent Theatre - Stand 180",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-penfold-auto-enrolment-pensions-day-2-15-05,"Penfold – Auto Enrolment/Pensions","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-hmrc-talks-e-invoicing-what-is-it-who-will-need-to-do-it-wha,"HMRC talks e-invoicing: What is it? Who will need to do it? What happens next?","Theatre 9 - Horizon Keynote Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-cas-360-technology-software-day-1-10-50,"CAS 360 – Technology & Software","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-expense-glow-up-how-our-partner-and-customer-transformed,"The expense glow–up: How our partner and customer transformed finance operations","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-for-income-tax-what-practices-need-to-do-now-day-2-11-00,"MTD for Income Tax: what practices need to do now","FreeAgent Theatre - Stand 180",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-freeagent-s-mobile-app-staying-on-top-of-finances-on-the-go-,"FreeAgent–s mobile app: staying on top of finances on the go","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-freeagent-for-landlords-getting-ready-for-mtd-day-2-12-30,"FreeAgent for Landlords: getting ready for MTD","FreeAgent Theatre - Stand 180",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-apron-and-freeagent-smoother-payments-for-practices-and-clie,"Apron and FreeAgent: smoother payments for practices and clients","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-built-for-practices-automations-permissions-approvals-an,"MTD built for practices: automations, permissions, approvals and bulk actions","FreeAgent Theatre - Stand 180",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-better-together-natwest-mettle-and-freeagent-day-2-15-00,"Better together: NatWest, Mettle and FreeAgent","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-better-together-natwest-mettle-and-freeagent-day-1-15-00,"Better together: NatWest, Mettle and FreeAgent","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-freeagent-for-cis-keeping-contractors-and-subcontractors-on-,"FreeAgent for CIS: keeping contractors and subcontractors on track","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-for-income-tax-what-practices-need-to-do-now-day-1-11-00,"MTD for Income Tax: what practices need to do now","FreeAgent Theatre - Stand 180",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-easy-to-onboard-easy-to-use-why-practices-choose-freeagent-d,"Easy to onboard, easy to use: why practices choose FreeAgent","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-get-mtd-done-freeagent-s-solution-in-action-day-2-12-00,"Get MTD done: FreeAgent–s solution in action","FreeAgent Theatre - Stand 180",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-get-mtd-done-freeagent-s-solution-in-action-day-1-12-00,"Get MTD done: FreeAgent–s solution in action","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-mtd-built-for-practices-automations-permissions-approvals-an,"MTD built for practices: automations, permissions, approvals and bulk actions","FreeAgent Theatre - Stand 180",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-freeagent-for-cis-keeping-contractors-and-subcontractors-on-,"FreeAgent for CIS: keeping contractors and subcontractors on track","FreeAgent Theatre - Stand 180",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-modernising-finance-consolidation-and-automation-with-netsui,"Modernising finance: Consolidation and automation with NetSuite","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-now-pensions-financial-banking-services-day-1-15-30,"now:pensions – Financial & Banking Services","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-rethinking-your-tech-stack-for-the-agent-era-day-1-11-50,"Rethinking your tech stack for the agent era","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-your-clients-are-doing-bookkeeping-in-banks-and-business-app,"Your Clients Are Doing Bookkeeping in Banks and Business Apps","Sage Theatre - Stand 1220",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-break-it-and-rebuild-it-how-bookkeepers-become-trusted-advis,"Break It and Rebuild It: How Bookkeepers Become Trusted Advisers in the Age of AI","Bookkeepers' Circle @ Bookkeepers' Base Camp",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-zeal-financial-banking-services-day-1-16-15,"Zeal – Financial & Banking Services","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-briefcase-ai-day-1-16-30,"Briefcase – AI","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-indicator-tax-vat-mtd-day-1-11-35,"Indicator – Tax / VAT / MTD","Showcase Stage",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-the-perfect-audit-does-such-a-thing-exist-day-1-14-20,"The perfect audit – does such a thing exist?","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-power-of-staying-put-how-trussell-proved-updating-beats-,"The Power of Staying Put: How Trussell Proved Updating Beats Replacing","Case Study Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-advancetrack-outsourcing-offshoring-onshoring-day-1-12-05,"Advancetrack – Outsourcing / Offshoring / Onshoring","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-workiro-taxcalc-engager-scaling-your-practice-day-1-14-20,"Workiro + TaxCalc + Engager – Scaling Your Practice","Showcase Stage",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-next-generation-of-practice-management-in-cch-ifirm-day-,"The next generation of practice management in CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-simplifying-cloud-compliance-with-cch-ifirm-accounts-product,"Simplifying cloud compliance with CCH iFirm Accounts Production","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-your-mtd-for-income-tax-questions-answered-day-1-16-00,"Your MTD for Income Tax questions, answered","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-scaling-your-aml-workflows-without-slowing-your-firm-down-da,"Scaling your AML workflows, without slowing your firm down","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-simplify-your-mtd-submissions-with-cch-ifirm-day-2-11-00,"Simplify your MTD submissions with CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-future-ready-accountant-what-leading-firms-are-already-d,"The future ready accountant: What leading firms are already doing","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-scaling-your-aml-workflows-without-slowing-your-firm-down-da,"Scaling your AML workflows, without slowing your firm down","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-next-generation-of-practice-management-in-cch-ifirm-day-,"The next generation of practice management in CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-the-next-generation-of-practice-management-in-cch-ifirm-day-,"The next generation of practice management in CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-simplifying-cloud-compliance-with-cch-ifirm-accounts-product,"Simplifying cloud compliance with CCH iFirm Accounts Production","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-scaling-your-aml-workflows-without-slowing-your-firm-down-da,"Scaling your AML workflows, without slowing your firm down","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-making-mtd-work-for-non-digitalised-clients-day-1-13-30,"Making MTD work for non-digitalised clients","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-simplify-your-mtd-submissions-with-cch-ifirm-day-1-10-30,"Simplify your MTD submissions with CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"mtd-volume"
auto-the-next-generation-of-practice-management-in-cch-ifirm-day-,"The next generation of practice management in CCH iFirm","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-faster-tax-returns-with-cch-ifirm-personal-tax-day-1-15-00,"Faster tax returns with CCH iFirm Personal Tax","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-faster-tax-returns-with-cch-ifirm-personal-tax-day-2-14-30,"Faster tax returns with CCH iFirm Personal Tax","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
auto-simplifying-cloud-compliance-with-cch-ifirm-accounts-product,"Simplifying cloud compliance with CCH iFirm Accounts Production","Wolters Kluwer Tax & Accounting UK Theatre - Stand 1760",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,""
